# column 1: total pressure [Pa]
# column 2: pure component isotherm value
# column 3: mixture component isotherm value
# column 4: gas-phase mol-fraction y_i
# column 5: adsorbed phase mol-fraction x_i
# column 6: hypothetical pressure p_i^*
# column 7: reduced grand potential psi_i
100 0.049686910528773 0.0097712900802066 0.2 0.20749147895261 0.041258778267328
109.74987654931 0.055483499257345 0.010907336203055 0.2 0.20768583453359 0.045887739295297
120.45035402588 0.061960298617393 0.012176780680475 0.2 0.20788289016604 0.05105030677012
132.1941148466 0.069195733818299 0.013595087414233 0.2 0.20808194564316 0.056808480499468
145.08287784959 0.077276772607991 0.015179426606697 0.2 0.20828231962174 0.06323137034316
159.22827933411 0.086299719964879 0.016948838781871 0.2 0.20848335103753 0.07039597153427
174.75284000077 0.096371050728888 0.018924408100499 0.2 0.20868440030947 0.078388013055538
191.79102616725 0.10760827145229 0.021129443626454 0.2 0.20888485035837 0.087302882848051
210.4904144512 0.12014079897531 0.023589666517153 0.2 0.20908410746579 0.097246632914316
231.01297000832 0.13411083856802 0.026333400254122 0.2 0.20928160199834 0.10833706633176
253.53644939701 0.14967423880516 0.029391759973369 0.2 0.2094767890224 0.12070490673503
278.25594022071 0.16700129354201 0.032798835671861 0.2 0.20966914883398 0.13449504886367
305.38555088334 0.18627745334993 0.036591862531662 0.2 0.20985818742776 0.14986788620148
335.16026509388 0.20770389951148 0.040811369799151 0.2 0.21004343692923 0.16700070844224
367.83797718286 0.23149792320568 0.045501297576784 0.2 0.21022445601303 0.18608915738298
403.70172585966 0.25789304098895 0.050709068540852 0.2 0.21040083033012 0.20734872475279
443.06214575839 0.28713876541382 0.056485599029861 0.2 0.21057217296554 0.23101626932278
486.26015800654 0.31949993716609 0.062885231232043 0.2 0.21073812494758 0.25735152332671
533.66992312063 0.3552555132625 0.06996556546594 0.2 0.21089835582772 0.28663854971152
585.70208180567 0.39469669580656 0.07778716898969 0.2 0.21105256434903 0.31918710205941
642.80731172843 0.43812427912336 0.086413135667229 0.2 0.21120047921806 0.35533382830735
705.48023107186 0.48584509179435 0.095908469529976 0.2 0.2113418599926 0.39544324790104
774.26368268113 0.53816741662486 0.10633926526579 0.2 0.21147649809288 0.43990842020495
849.75343590864 0.59539528867495 0.11777166050169 0.2 0.21160421793935 0.48915121051563
932.60334688322 0.65782160210235 0.13027053905342 0.2 0.21172487821313 0.54362204981954
1023.531021899 0.72572000347859 0.14389797174984 0.2 0.2118383732277 0.60379907670945
1123.324032978 0.79933561459186 0.15871139260752 0.2 0.21194463439077 0.67018654611363
1232.8467394421 0.87887471243435 0.17476152347239 0.2 0.21204363172477 0.74331239142643
1353.0477745798 0.96449359697783 0.19209007988841 0.2 0.21213537540217 0.82372483611648
1484.9682622545 1.0562869945745 0.21072731454394 0.2 0.21221991723881 0.91198796975723
1629.7508346206 1.1542764690342 0.2306894811664 0.2 0.21229735207542 1.0086762332168
1788.6495290574 1.2583994324753 0.25197632936547 0.2 0.21236781896465 1.1143677994035
1963.0406500403 1.3684994491956 0.27456876698037 0.2 0.21243150206991 1.2296368894628
2154.4346900319 1.4843185907865 0.29842684750315 0.2 0.21248863117452 1.3550451283045
2364.4894126454 1.6054926116496 0.32348825215789 0.2 0.21253948169606 1.4911321148167
2595.0242113997 1.7315496553981 0.349667435234 0.2 0.21258437410342 1.6384054563621
2848.0358684358 1.8619130644775 0.37685558400004 0.2 0.21262367264408 1.797330587784
3125.7158496882 1.9959086470093 0.40492150914323 0.2 0.21265778330719 1.9683207546504
3430.4692863149 2.132776467276 0.4337135286055 0.2 0.21268715097478 2.1517275809418
3764.9358067925 2.2716868927873 0.46306234007719 0.2 0.212712255748 2.3478326556683
