0 0 1.02041
0.000833333 8.33333e-06 1.02041
0.00166667 1.66667e-05 1.02041
0.0025 2.5e-05 1.02041
0.00333333 3.33333e-05 1.02041
0.00416667 4.16667e-05 1.02041
0.005 5e-05 1.02041
0.00583333 5.83333e-05 1.02041
0.00666667 6.66667e-05 1.02041
0.0075 7.5e-05 1.02041
0.00833333 8.33333e-05 1.02041
0.00916667 9.16667e-05 1.02041
0.01 0.0001 1.02041
0.0108333 0.000108333 1.02041
0.0116667 0.000116667 1.02041
0.0125 0.000125 1.02041
0.0133333 0.000133333 1.02041
0.0141667 0.000141667 1.02041
0.015 0.00015 1.02041
0.0158333 0.000158333 1.02041
0.0166667 0.000166667 1.02041
0.0175 0.000175 1.02041
0.0183333 0.000183333 1.02041
0.0191667 0.000191667 1.02041
0.02 0.0002 1.02041
0.0208333 0.000208333 1.02041
0.0216667 0.000216667 1.02041
0.0225 0.000225 1.02041
0.0233333 0.000233333 1.02041
0.0241667 0.000241667 1.02041
0.025 0.00025 1.02041
0.0258333 0.000258333 1.02041
0.0266667 0.000266667 1.02041
0.0275 0.000275 1.02041
0.0283333 0.000283333 1.02041
0.0291667 0.000291667 1.02041
0.03 0.0003 1.02041
0.0308333 0.000308333 1.02041
0.0316667 0.000316667 1.02041
0.0325 0.000325 1.02041
0.0333333 0.000333333 1.02041
0.0341667 0.000341667 1.02041
0.035 0.00035 1.02041
0.0358333 0.000358333 1.02041
0.0366667 0.000366667 1.02041
0.0375 0.000375 1.02041
0.0383333 0.000383333 1.02041
0.0391667 0.000391667 1.02041
0.04 0.0004 1.02041
0.0408333 0.000408333 1.02041
0.0416667 0.000416667 1.02041
0.0425 0.000425 1.02041
0.0433333 0.000433333 1.02041
0.0441667 0.000441667 1.02041
0.045 0.00045 1.02041
0.0458333 0.000458333 1.02041
0.0466667 0.000466667 1.02041
0.0475 0.000475 1.02041
0.0483333 0.000483333 1.02041
0.0491667 0.000491667 1.02041
0.05 0.0005 1.02041
0.0508333 0.000508333 1.02041
0.0516667 0.000516667 1.02041
0.0525 0.000525 1.02041
0.0533333 0.000533333 1.02041
0.0541667 0.000541667 1.02041
0.055 0.00055 1.02041
0.0558333 0.000558333 1.02041
0.0566667 0.000566667 1.02041
