0 0 0
0.000833333 8.33333e-06 0
0.00166667 1.66667e-05 0
0.0025 2.5e-05 0
0.00333333 3.33333e-05 0
0.00416667 4.16667e-05 0
0.005 5e-05 0
0.00583333 5.83333e-05 0
0.00666667 6.66667e-05 0
0.0075 7.5e-05 0
0.00833333 8.33333e-05 0
0.00916667 9.16667e-05 0
0.01 0.0001 0
0.0108333 0.000108333 0
0.0116667 0.000116667 0
0.0125 0.000125 0
0.0133333 0.000133333 0
0.0141667 0.000141667 0
0.015 0.00015 0
0.0158333 0.000158333 0
0.0166667 0.000166667 0
0.0175 0.000175 0
0.0183333 0.000183333 0
0.0191667 0.000191667 0
0.02 0.0002 0
0.0208333 0.000208333 0
0.0216667 0.000216667 0
0.0225 0.000225 0
0.0233333 0.000233333 0
0.0241667 0.000241667 0
0.025 0.00025 0
0.0258333 0.000258333 0
0.0266667 0.000266667 0
0.0275 0.000275 1.51546e-131
0.0283333 0.000283333 4.39924e-128
0.0291667 0.000291667 2.90909e-125
0.03 0.0003 8.09122e-123
0.0308333 0.000308333 1.23668e-120
0.0316667 0.000316667 1.20544e-118
0.0325 0.000325 8.23283e-117
0.0333333 0.000333333 4.20195e-115
0.0341667 0.000341667 1.67917e-113
0.035 0.00035 5.44177e-112
0.0358333 0.000358333 1.46975e-110
0.0366667 0.000366667 3.38115e-109
0.0375 0.000375 6.74354e-108
0.0383333 0.000383333 1.18325e-106
0.0391667 0.000391667 1.84913e-105
0.04 0.0004 2.60073e-104
0.0408333 0.000408333 3.32161e-103
0.0416667 0.000416667 3.88237e-102
0.0425 0.000425 4.18104e-101
0.0433333 0.000433333 4.17349e-100
0.0441667 0.000441667 3.88182e-99
0.045 0.00045 3.38012e-98
0.0458333 0.000458333 2.76705e-97
0.0466667 0.000466667 2.13764e-96
0.0475 0.000475 1.56376e-95
0.0483333 0.000483333 1.0866e-94
0.0491667 0.000491667 7.19219e-94
0.05 0.0005 4.54636e-93
0.0508333 0.000508333 2.75109e-92
0.0516667 0.000516667 1.59709e-91
0.0525 0.000525 8.91264e-91
0.0533333 0.000533333 4.79006e-90
0.0541667 0.000541667 2.48357e-89
0.055 0.00055 1.24425e-88
0.0558333 0.000558333 6.03216e-88
0.0566667 0.000566667 2.83385e-87
0.0575 0.000575 1.29175e-86
0.0583333 0.000583333 5.72004e-86
0.0591667 0.000591667 2.46339e-85
0.06 0.0006 1.03286e-84
0.0608333 0.000608333 4.22046e-84
0.0616667 0.000616667 1.68226e-83
0.0625 0.000625 6.54678e-83
0.0633333 0.000633333 2.48959e-82
0.0641667 0.000641667 9.25839e-82
0.065 0.00065 3.3696e-81
0.0658333 0.000658333 1.20105e-80
0.0666667 0.000666667 4.19548e-80
0.0675 0.000675 1.43719e-79
0.0683333 0.000683333 4.83082e-79
0.0691667 0.000691667 1.59425e-78
0.07 0.0007 5.16841e-78
0.0708333 0.000708333 1.64685e-77
0.0716667 0.000716667 5.16014e-77
0.0725 0.000725 1.5907e-76
0.0733333 0.000733333 4.82653e-76
0.0741667 0.000741667 1.44208e-75
0.075 0.00075 4.24456e-75
0.0758333 0.000758333 1.23123e-74
0.0766667 0.000766667 3.52109e-74
0.0775 0.000775 9.93128e-74
0.0783333 0.000783333 2.76361e-73
0.0791667 0.000791667 7.58996e-73
0.08 0.0008 2.05795e-72
0.0808333 0.000808333 5.51061e-72
0.0816667 0.000816667 1.45769e-71
0.0825 0.000825 3.81027e-71
0.0833333 0.000833333 9.84451e-71
0.0841667 0.000841667 2.51476e-70
0.085 0.00085 6.35299e-70
0.0858333 0.000858333 1.58761e-69
0.0866667 0.000866667 3.92557e-69
0.0875 0.000875 9.60626e-69
0.0883333 0.000883333 2.327e-68
0.0891667 0.000891667 5.58114e-68
0.09 0.0009 1.32564e-67
0.0908333 0.000908333 3.11886e-67
0.0916667 0.000916667 7.2697e-67
0.0925 0.000925 1.67908e-66
0.0933333 0.000933333 3.84361e-66
0.0941667 0.000941667 8.72166e-66
0.095 0.00095 1.96212e-65
0.0958333 0.000958333 4.37718e-65
0.0966667 0.000966667 9.6844e-65
0.0975 0.000975 2.12536e-64
0.0983333 0.000983333 4.6274e-64
0.0991667 0.000991667 9.99662e-64
0.1 0.001 2.14311e-63
0.100833 0.00100833 4.56005e-63
0.101667 0.00101667 9.63142e-63
0.1025 0.001025 2.01959e-62
0.103333 0.00103333 4.20478e-62
0.104167 0.00104167 8.69335e-62
0.105 0.00105 1.78503e-61
0.105833 0.00105833 3.64061e-61
0.106667 0.00106667 7.37596e-61
0.1075 0.001075 1.48467e-60
0.108333 0.00108333 2.96931e-60
0.109167 0.00109167 5.90121e-60
0.11 0.0011 1.16556e-59
0.110833 0.00110833 2.2881e-59
0.111667 0.00111667 4.46488e-59
0.1125 0.001125 8.66123e-59
0.113333 0.00113333 1.67042e-58
0.114167 0.00114167 3.20321e-58
0.115 0.00115 6.10802e-58
0.115833 0.00115833 1.15826e-57
0.116667 0.00116667 2.18446e-57
0.1175 0.001175 4.09775e-57
0.118333 0.00118333 7.64625e-57
0.119167 0.00119167 1.41934e-56
0.12 0.0012 2.62116e-56
0.120833 0.00120833 4.81617e-56
0.121667 0.00121667 8.80531e-56
0.1225 0.001225 1.60196e-55
0.123333 0.00123333 2.9004e-55
0.124167 0.00124167 5.22622e-55
0.125 0.00125 9.37291e-55
